productType,variantId,sku,prices,tax,categories,images,name.en,name.jp,description.en,description.jp,slug.en,slug.jp,metaTitle.en,metaTitle.jp,metaDescription.en,metaDescription.jp,metaKeywords.en,metaKeywords.jp,name.de,description.de,slug.de,metaTitle.de,metaDescription.de,metaKeywords.de,name.it,description.it,slug.it,metaTitle.it,metaDescription.it,metaKeywords.it,creationDate,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,colorFreeDefinition.jp,details.en,details.jp,colorFreeDefinition.de,details.de,colorFreeDefinition.it,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew
,14,M0E20000000EKQR,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5200#sunrise-store-berlin;EUR 5688#sunrise-store-vienna;DE-EUR 4650#sunrise-store-munich;DE-EUR 4750#sunrise-store-cologne;DE-EUR 5150#sunrise-store-hamburg;US-USD 5200#sunrise-store-boston-2;USD 5688#sunrise-store-chicago;US-USD 4650#sunrise-store-boston-1;US-USD 4750#sunrise-store-sanfrancisco;US-USD 5150#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQR,82320,havaianas,no,,40.5,40.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,15,M0E20000000EKQS,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5250#sunrise-store-berlin;EUR 6125#sunrise-store-vienna;DE-EUR 5250#sunrise-store-munich;DE-EUR 5050#sunrise-store-cologne;DE-EUR 4650#sunrise-store-hamburg;US-USD 5250#sunrise-store-boston-2;USD 6125#sunrise-store-chicago;US-USD 5250#sunrise-store-boston-1;US-USD 5050#sunrise-store-sanfrancisco;US-USD 4650#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQS,82320,havaianas,no,,41,41,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,16,M0E20000000EKQT,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4550#sunrise-store-berlin;EUR 6812#sunrise-store-vienna;DE-EUR 4500#sunrise-store-munich;DE-EUR 4600#sunrise-store-cologne;DE-EUR 5000#sunrise-store-hamburg;US-USD 4550#sunrise-store-boston-2;USD 6812#sunrise-store-chicago;US-USD 4500#sunrise-store-boston-1;US-USD 4600#sunrise-store-sanfrancisco;US-USD 5000#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQT,82320,havaianas,no,,41.5,41.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,17,M0E20000000EKQU,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5150#sunrise-store-berlin;EUR 5938#sunrise-store-vienna;DE-EUR 4600#sunrise-store-munich;DE-EUR 4900#sunrise-store-cologne;DE-EUR 5050#sunrise-store-hamburg;US-USD 5150#sunrise-store-boston-2;USD 5938#sunrise-store-chicago;US-USD 4600#sunrise-store-boston-1;US-USD 4900#sunrise-store-sanfrancisco;US-USD 5050#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQU,82320,havaianas,no,,42,42,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,18,M0E20000000EKQV,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5500#sunrise-store-berlin;EUR 6000#sunrise-store-vienna;DE-EUR 4900#sunrise-store-munich;DE-EUR 5000#sunrise-store-cologne;DE-EUR 5400#sunrise-store-hamburg;US-USD 5500#sunrise-store-boston-2;USD 6000#sunrise-store-chicago;US-USD 4900#sunrise-store-boston-1;US-USD 5000#sunrise-store-sanfrancisco;US-USD 5400#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQV,82320,havaianas,no,,42.5,42.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,19,M0E20000000EKQW,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4500#sunrise-store-berlin;EUR 6438#sunrise-store-vienna;DE-EUR 5500#sunrise-store-munich;DE-EUR 5300#sunrise-store-cologne;DE-EUR 4950#sunrise-store-hamburg;US-USD 4500#sunrise-store-boston-2;USD 6438#sunrise-store-chicago;US-USD 5500#sunrise-store-boston-1;US-USD 5300#sunrise-store-sanfrancisco;US-USD 4950#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQW,82320,havaianas,no,,43,43,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,20,M0E20000000EKQX,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4800#sunrise-store-berlin;EUR 5812#sunrise-store-vienna;DE-EUR 4800#sunrise-store-munich;DE-EUR 4850#sunrise-store-cologne;DE-EUR 5250#sunrise-store-hamburg;US-USD 4800#sunrise-store-boston-2;USD 5812#sunrise-store-chicago;US-USD 4800#sunrise-store-boston-1;US-USD 4850#sunrise-store-sanfrancisco;US-USD 5250#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQX,82320,havaianas,no,,43.5,43.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,21,M0E20000000EKQY,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5400#sunrise-store-berlin;EUR 6250#sunrise-store-vienna;DE-EUR 4850#sunrise-store-munich;DE-EUR 5200#sunrise-store-cologne;DE-EUR 5350#sunrise-store-hamburg;US-USD 5400#sunrise-store-boston-2;USD 6250#sunrise-store-chicago;US-USD 4850#sunrise-store-boston-1;US-USD 5200#sunrise-store-sanfrancisco;US-USD 5350#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQY,82320,havaianas,no,,44,44,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,22,M0E20000000EKQZ,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4700#sunrise-store-berlin;EUR 6312#sunrise-store-vienna;DE-EUR 5200#sunrise-store-munich;DE-EUR 5250#sunrise-store-cologne;DE-EUR 4600#sunrise-store-hamburg;US-USD 4700#sunrise-store-boston-2;USD 6312#sunrise-store-chicago;US-USD 5200#sunrise-store-boston-1;US-USD 5250#sunrise-store-sanfrancisco;US-USD 4600#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKQZ,82320,havaianas,no,,44.5,44.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,23,M0E20000000EKR0,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5000#sunrise-store-berlin;EUR 5812#sunrise-store-vienna;DE-EUR 5000#sunrise-store-munich;DE-EUR 4750#sunrise-store-cologne;DE-EUR 5500#sunrise-store-hamburg;US-USD 5000#sunrise-store-boston-2;USD 5812#sunrise-store-chicago;US-USD 5000#sunrise-store-boston-1;US-USD 4750#sunrise-store-sanfrancisco;US-USD 5500#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKR0,82320,havaianas,no,,45,45,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,24,M0E20000000EKR1,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 5350#sunrise-store-berlin;EUR 6500#sunrise-store-vienna;DE-EUR 5300#sunrise-store-munich;DE-EUR 5400#sunrise-store-cologne;DE-EUR 4750#sunrise-store-hamburg;US-USD 5350#sunrise-store-boston-2;USD 6500#sunrise-store-chicago;US-USD 5300#sunrise-store-boston-1;US-USD 5400#sunrise-store-sanfrancisco;US-USD 4750#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKR1,82320,havaianas,no,,45.5,45.5,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
,25,M0E20000000EKR2,EUR 6250;EUR 4098 b2b;USD 6250;USD 4098 b2b;DE-EUR 5000;IT-EUR 5000;GB-EUR 5000;DE-EUR 4850#sunrise-store-berlin;EUR 5625#sunrise-store-vienna;DE-EUR 5400#sunrise-store-munich;DE-EUR 4650#sunrise-store-cologne;DE-EUR 4850#sunrise-store-hamburg;US-USD 4850#sunrise-store-boston-2;USD 5625#sunrise-store-chicago;US-USD 5400#sunrise-store-boston-1;US-USD 4650#sunrise-store-sanfrancisco;US-USD 4850#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082320_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,4123445 5178,82320,M0E20000000EKR2,82320,havaianas,no,,46,46,grey,grey,グレー,,,grau,,,,sporty,women,s15,,,,
main,1,M0E20000000EMOT,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 23540#sunrise-store-berlin;EUR 25850#sunrise-store-vienna;DE-EUR 22000#sunrise-store-munich;DE-EUR 21560#sunrise-store-cologne;DE-EUR 21120#sunrise-store-hamburg;US-USD 23540#sunrise-store-boston-2;USD 25850#sunrise-store-chicago;US-USD 22000#sunrise-store-boston-1;US-USD 21560#sunrise-store-sanfrancisco;US-USD 21120#sunrise-store-newyork,standard,Sale>Men>Shoes;Men>Shoes>Lace-up shoes,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,Lace up shoes Bernardo grey,レースアップシューズベルナルドグレー,,,bernardo-laceupshoes-RALBILLY2M-grey,bernardo-laceupshoes-RALBILLY2M-grey,,,,,,,Schnührschuhe Bernardo grau,,bernardo-schnuerschuhe-RALBILLY2M-grau,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMOT,82628,bernardo,no,,34,34,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,2,M0E20000000EMOU,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 21340#sunrise-store-berlin;EUR 27775#sunrise-store-vienna;DE-EUR 22220#sunrise-store-munich;DE-EUR 22880#sunrise-store-cologne;DE-EUR 21560#sunrise-store-hamburg;US-USD 21340#sunrise-store-boston-2;USD 27775#sunrise-store-chicago;US-USD 22220#sunrise-store-boston-1;US-USD 22880#sunrise-store-sanfrancisco;US-USD 21560#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMOU,82628,bernardo,no,,34.5,34.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,3,M0E20000000EMOV,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 22880#sunrise-store-berlin;EUR 28050#sunrise-store-vienna;DE-EUR 23540#sunrise-store-munich;DE-EUR 23320#sunrise-store-cologne;DE-EUR 22880#sunrise-store-hamburg;US-USD 22880#sunrise-store-boston-2;USD 28050#sunrise-store-chicago;US-USD 23540#sunrise-store-boston-1;US-USD 23320#sunrise-store-sanfrancisco;US-USD 22880#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMOV,82628,bernardo,no,,35,35,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,4,M0E20000000EMOW,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 23100#sunrise-store-berlin;EUR 29700#sunrise-store-vienna;DE-EUR 21560#sunrise-store-munich;DE-EUR 20020#sunrise-store-cologne;DE-EUR 20900#sunrise-store-hamburg;US-USD 23100#sunrise-store-boston-2;USD 29700#sunrise-store-chicago;US-USD 21560#sunrise-store-boston-1;US-USD 20020#sunrise-store-sanfrancisco;US-USD 20900#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMOW,82628,bernardo,no,,35.5,35.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,5,M0E20000000EMOX,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 20020#sunrise-store-berlin;EUR 27225#sunrise-store-vienna;DE-EUR 23100#sunrise-store-munich;DE-EUR 22660#sunrise-store-cologne;DE-EUR 22440#sunrise-store-hamburg;US-USD 20020#sunrise-store-boston-2;USD 27225#sunrise-store-chicago;US-USD 23100#sunrise-store-boston-1;US-USD 22660#sunrise-store-sanfrancisco;US-USD 22440#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMOX,82628,bernardo,no,,36,36,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,6,M0E20000000EMOY,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 22660#sunrise-store-berlin;EUR 29150#sunrise-store-vienna;DE-EUR 23320#sunrise-store-munich;DE-EUR 23980#sunrise-store-cologne;DE-EUR 22660#sunrise-store-hamburg;US-USD 22660#sunrise-store-boston-2;USD 29150#sunrise-store-chicago;US-USD 23320#sunrise-store-boston-1;US-USD 23980#sunrise-store-sanfrancisco;US-USD 22660#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMOY,82628,bernardo,no,,36.5,36.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,7,M0E20000000EMOZ,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 23980#sunrise-store-berlin;EUR 29425#sunrise-store-vienna;DE-EUR 20240#sunrise-store-munich;DE-EUR 19800#sunrise-store-cologne;DE-EUR 24200#sunrise-store-hamburg;US-USD 23980#sunrise-store-boston-2;USD 29425#sunrise-store-chicago;US-USD 20240#sunrise-store-boston-1;US-USD 19800#sunrise-store-sanfrancisco;US-USD 24200#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMOZ,82628,bernardo,no,,37,37,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,8,M0E20000000EMP0,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 20900#sunrise-store-berlin;EUR 26950#sunrise-store-vienna;DE-EUR 23980#sunrise-store-munich;DE-EUR 22440#sunrise-store-cologne;DE-EUR 23320#sunrise-store-hamburg;US-USD 20900#sunrise-store-boston-2;USD 26950#sunrise-store-chicago;US-USD 23980#sunrise-store-boston-1;US-USD 22440#sunrise-store-sanfrancisco;US-USD 23320#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP0,82628,bernardo,no,,37.5,37.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,9,M0E20000000EMP1,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 22220#sunrise-store-berlin;EUR 30250#sunrise-store-vienna;DE-EUR 20680#sunrise-store-munich;DE-EUR 20460#sunrise-store-cologne;DE-EUR 20020#sunrise-store-hamburg;US-USD 22220#sunrise-store-boston-2;USD 30250#sunrise-store-chicago;US-USD 20680#sunrise-store-boston-1;US-USD 20460#sunrise-store-sanfrancisco;US-USD 20020#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP1,82628,bernardo,no,,38,38,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,10,M0E20000000EMP2,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 20240#sunrise-store-berlin;EUR 26400#sunrise-store-vienna;DE-EUR 21120#sunrise-store-munich;DE-EUR 21780#sunrise-store-cologne;DE-EUR 20460#sunrise-store-hamburg;US-USD 20240#sunrise-store-boston-2;USD 26400#sunrise-store-chicago;US-USD 21120#sunrise-store-boston-1;US-USD 21780#sunrise-store-sanfrancisco;US-USD 20460#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP2,82628,bernardo,no,,38.5,38.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,11,M0E20000000EMP3,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 21780#sunrise-store-berlin;EUR 26675#sunrise-store-vienna;DE-EUR 22440#sunrise-store-munich;DE-EUR 22000#sunrise-store-cologne;DE-EUR 21780#sunrise-store-hamburg;US-USD 21780#sunrise-store-boston-2;USD 26675#sunrise-store-chicago;US-USD 22440#sunrise-store-boston-1;US-USD 22000#sunrise-store-sanfrancisco;US-USD 21780#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP3,82628,bernardo,no,,39,39,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,12,M0E20000000EMP4,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 22000#sunrise-store-berlin;EUR 28600#sunrise-store-vienna;DE-EUR 20460#sunrise-store-munich;DE-EUR 23540#sunrise-store-cologne;DE-EUR 19800#sunrise-store-hamburg;US-USD 22000#sunrise-store-boston-2;USD 28600#sunrise-store-chicago;US-USD 20460#sunrise-store-boston-1;US-USD 23540#sunrise-store-sanfrancisco;US-USD 19800#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP4,82628,bernardo,no,,39.5,39.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,13,M0E20000000EMP5,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 23540#sunrise-store-berlin;EUR 25850#sunrise-store-vienna;DE-EUR 22000#sunrise-store-munich;DE-EUR 21560#sunrise-store-cologne;DE-EUR 21120#sunrise-store-hamburg;US-USD 23540#sunrise-store-boston-2;USD 25850#sunrise-store-chicago;US-USD 22000#sunrise-store-boston-1;US-USD 21560#sunrise-store-sanfrancisco;US-USD 21120#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP5,82628,bernardo,no,,40,40,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,14,M0E20000000EMP6,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 21340#sunrise-store-berlin;EUR 27775#sunrise-store-vienna;DE-EUR 22220#sunrise-store-munich;DE-EUR 22880#sunrise-store-cologne;DE-EUR 21560#sunrise-store-hamburg;US-USD 21340#sunrise-store-boston-2;USD 27775#sunrise-store-chicago;US-USD 22220#sunrise-store-boston-1;US-USD 22880#sunrise-store-sanfrancisco;US-USD 21560#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP6,82628,bernardo,no,,40.5,40.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,15,M0E20000000EMP7,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 22880#sunrise-store-berlin;EUR 28050#sunrise-store-vienna;DE-EUR 23540#sunrise-store-munich;DE-EUR 23320#sunrise-store-cologne;DE-EUR 22880#sunrise-store-hamburg;US-USD 22880#sunrise-store-boston-2;USD 28050#sunrise-store-chicago;US-USD 23540#sunrise-store-boston-1;US-USD 23320#sunrise-store-sanfrancisco;US-USD 22880#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP7,82628,bernardo,no,,41,41,grey,grey,グレー,,,grau,,,,sporty,men,s15,TRUE,,,
,16,M0E20000000EMP8,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 23100#sunrise-store-berlin;EUR 29700#sunrise-store-vienna;DE-EUR 21560#sunrise-store-munich;DE-EUR 20020#sunrise-store-cologne;DE-EUR 20900#sunrise-store-hamburg;US-USD 23100#sunrise-store-boston-2;USD 29700#sunrise-store-chicago;US-USD 21560#sunrise-store-boston-1;US-USD 20020#sunrise-store-sanfrancisco;US-USD 20900#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP8,82628,bernardo,no,,41.5,41.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,17,M0E20000000EMP9,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 20020#sunrise-store-berlin;EUR 27225#sunrise-store-vienna;DE-EUR 23100#sunrise-store-munich;DE-EUR 22660#sunrise-store-cologne;DE-EUR 22440#sunrise-store-hamburg;US-USD 20020#sunrise-store-boston-2;USD 27225#sunrise-store-chicago;US-USD 23100#sunrise-store-boston-1;US-USD 22660#sunrise-store-sanfrancisco;US-USD 22440#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMP9,82628,bernardo,no,,42,42,grey,grey,グレー,,,grau,,,,sporty,men,s15,TRUE,,,
,18,M0E20000000EMPA,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 22220#sunrise-store-berlin;EUR 30250#sunrise-store-vienna;DE-EUR 20680#sunrise-store-munich;DE-EUR 20240#sunrise-store-cologne;DE-EUR 20020#sunrise-store-hamburg;US-USD 22220#sunrise-store-boston-2;USD 30250#sunrise-store-chicago;US-USD 20680#sunrise-store-boston-1;US-USD 20240#sunrise-store-sanfrancisco;US-USD 20020#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMPA,82628,bernardo,no,,42.5,42.5,grey,grey,グレー,,,grau,,,,sporty,men,s15,,,,
,19,M0E20000000EMPB,EUR 27500;EUR 18033 b2b;USD 27500;USD 18033 b2b;DE-EUR 22000;IT-EUR 22000;GB-EUR 22000;DE-EUR 20240#sunrise-store-berlin;EUR 26125#sunrise-store-vienna;DE-EUR 20900#sunrise-store-munich;DE-EUR 21560#sunrise-store-cologne;DE-EUR 20460#sunrise-store-hamburg;US-USD 20240#sunrise-store-boston-2;USD 26125#sunrise-store-chicago;US-USD 20900#sunrise-store-boston-1;US-USD 21560#sunrise-store-sanfrancisco;US-USD 20460#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082628_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,RALBILLY2M B57V TAUPE,82628,M0E20000000EMPB,82628,bernardo,no,,43,43,grey,grey,グレー,,,grau,,,,sporty,men,s15,TRUE,,,
